angle,trackPos,speedX,speedY,rpm,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,accel,brake,steering,gear
0.00995857,-0.349143,37.41,5.35868E-6,6026.86,7.42063,7.54764,7.92205,8.60852,9.74495,11.6238,14.9266,21.5369,40.3378,200.0,20.9832,10.3154,7.07128,5.51571,4.63929,4.11197,3.79652,3.62878,3.57996,1.0,0.0,0.0,1
0.0097664,-0.349632,38.3648,7.07507E-6,6595.51,7.42334,7.55005,7.92452,8.61066,9.74688,11.6249,14.9253,21.526,40.3184,200.0,21.0086,10.3144,7.06835,5.51277,4.63656,4.10938,3.79395,3.62634,3.57727,1.0,0.0,0.0,1
0.00956327,-0.35012,39.3366,8.19122E-6,7223.05,7.4259,7.55249,7.92672,8.61264,9.74837,11.6256,14.9231,21.515,40.297,200.0,21.0337,10.3138,7.06575,5.51026,4.63381,4.10687,3.79138,3.62366,3.57458,1.0,0.0,0.0,1
0.00935585,-0.350653,40.3259,1.0587E-5,7900.98,7.42883,7.55518,7.92912,8.61496,9.7502,11.6264,14.9209,21.5039,40.2769,200.0,21.0601,10.3128,7.06279,5.50714,4.63102,4.10392,3.78857,3.62085,3.57153,1.0,0.0,0.0,1
0.00914222,-0.351052,41.334,1.34066E-5,8594.5,7.43115,7.55725,7.93079,8.61621,9.75109,11.6261,14.9174,21.4906,40.2525,200.0,21.0902,10.314,7.06153,5.50523,4.62896,4.10189,3.7865,3.61865,3.56934,1.0,0.0,0.0,1
0.00892336,-0.351385,42.3583,1.6701E-5,9025.37,7.43298,7.55872,7.93204,8.61722,9.75134,11.625,14.9128,21.4763,40.2248,200.0,21.1241,10.3169,7.06102,5.50408,4.6274,4.10037,3.78491,3.61707,3.5675,1.0,0.0,0.0,1
0.00869924,-0.351718,43.3903,1.97745E-5,9252.01,7.43469,7.56022,7.93336,8.61797,9.75157,11.6241,14.9077,21.4614,40.1975,200.0,21.1589,10.3201,7.06035,5.50282,4.62596,4.09868,3.78319,3.61523,3.56567,1.0,0.0,0.0,1
0.00847036,-0.352073,44.4235,2.16326E-5,9377.82,7.43665,7.56183,7.93469,8.61889,9.75183,11.6229,14.9025,21.4468,40.1696,200.0,21.1927,10.3231,7.05978,5.50152,4.62441,4.09699,3.78154,3.6134,3.56372,1.0,0.0,0.0,1
0.00823528,-0.35245,45.455,2.69728E-5,9454.45,7.43872,7.56361,7.93613,8.6199,9.75224,11.6218,14.897,21.4314,40.1419,200.0,21.2274,10.3263,7.05932,5.49997,4.62291,4.09529,3.77961,3.61157,3.56165,1.0,0.0,0.0,1
0.00799495,-0.352872,46.4828,3.17891E-5,9511.43,7.44104,7.5657,7.93782,8.62131,9.75301,11.6209,14.8919,21.4174,40.1147,200.0,21.2598,10.3293,7.05794,5.49807,4.62068,4.09323,3.77754,3.60926,3.55933,1.0,0.0,0.0,1
0.00774986,-0.353294,47.5061,3.73907E-5,9559.1,7.4433,7.56763,7.93946,8.62253,9.75329,11.6199,14.886,21.4025,40.0877,200.0,21.2938,10.3327,7.05739,5.49643,4.61883,4.09118,3.77545,3.60712,3.55701,1.0,0.0,0.0,1
0.00747043,-0.353715,48.5228,4.37113E-5,9364.46,7.44556,7.56952,7.94125,8.62372,9.75372,11.6186,14.8801,21.3881,40.0598,200.0,21.3277,10.3359,7.05652,5.49469,4.6168,4.08923,3.77338,3.60492,3.55457,1.0,0.0,0.0,1
0.00717956,-0.354159,49.5306,4.93813E-5,9491.75,7.448,7.57166,7.94295,8.625,9.75424,11.6174,14.8737,21.3735,40.0326,200.0,21.3618,10.3397,7.05551,5.49301,4.61478,4.08704,3.77112,3.60266,3.55212,1.0,0.0,0.0,1
0.00688297,-0.354625,50.5358,5.63218E-5,9116.46,7.45056,7.57385,7.94468,8.62631,9.75468,11.616,14.8669,21.3587,40.0047,200.0,21.3958,10.3438,7.05472,5.49114,4.61271,4.08484,3.76886,3.60022,3.54968,1.0,0.0,0.0,1
0.00658018,-0.355114,51.5324,6.16417E-5,9488.6,7.45337,7.57617,7.94662,8.62775,9.75529,11.6147,14.8597,21.344,39.9777,200.0,21.4297,10.3479,7.05392,5.4891,4.61059,4.08244,3.76642,3.59772,3.54688,1.0,0.0,0.0,1
0.00627166,-0.355602,52.5267,6.73399E-5,9292.12,7.45593,7.57841,7.94855,8.62911,9.75584,11.6133,14.8521,21.3296,39.9506,200.0,21.4635,10.3524,7.05283,5.48724,4.60826,4.08011,3.76396,3.59509,3.54419,1.0,0.0,0.0,1
0.00595695,-0.355824,53.5146,7.25228E-5,9540.75,7.45728,7.57931,7.94885,8.62874,9.75421,11.6092,14.841,21.3108,39.9156,200.0,21.506,10.3619,7.05524,5.48769,4.60798,4.07942,3.76296,3.59412,3.54297,1.0,0.0,0.0,1
0.00563652,-0.35609,54.4999,7.97669E-5,9435.25,7.45862,7.58025,7.94932,8.62847,9.75278,11.6052,14.8295,21.2925,39.8813,200.0,21.5487,10.3719,7.05732,5.48794,4.60748,4.07868,3.76199,3.59284,3.5415,1.0,0.0,0.0,1
0.00531036,-0.356357,55.4828,8.73714E-5,9410.83,7.46008,7.58126,7.94975,8.62806,9.75121,11.6007,14.8174,21.2739,39.8463,200.0,21.5913,10.3822,7.05972,5.48829,4.60712,4.07781,3.76094,3.59156,3.54004,1.0,0.0,0.0,1
